unit_id,name,price,about,bedrooms,bathrooms,size,property_type,location,price_per_sqm,link,Private Pool,Private Gym,Private Garden,Covered Parking,Maids Quarters,Jacuzzi,Garden,Balcony
U934542,5 Bedroom Villa for sale at Lake View,"EGP288,000,000","This property is a 800 SqM villa with5 bedroomsand 6 bathrooms that is available for sale. It is part of theLake Viewproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP288,000,000 (EGP360,000/SqM).",5,6,800,Villa,"The 5th Settlement, Cairo","EGP360,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-lake-view-in-the-5th-settlement-cairo-u934542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U926064,4 Bedroom Penthouse for sale at Eastown,"EGP56,900,000","This property is a 278 SqM penthouse with4 bedroomsand 3 bathrooms that is available for sale. It is part of theEastownproject in The 5th Settlement, Cairo and was completed in Dec 2020. You can buy this penthouse for a base price of EGP56,900,000 (EGP205,000/SqM).",4,3,278,Penthouse,"The 5th Settlement, New Cairo City,Cairo","EGP205,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-penthouse-for-sale-at-eastown-in-the-5th-settlement-cairo-u926064,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U955492,6 Bedroom Villa for sale at Katameya Dunes,"EGP216,000,000","This property is a 1,000 SqM villa with 6 bedrooms and 6 bathrooms that is available for sale. It is part of theKatameya Dunesproject in El Katameya, Cairo. You can buy this villa for a base price of EGP216,000,000 (EGP216,000/SqM).",6,6,1000,Villa,"El Katameya, Cairo","EGP216,000",https://www.fazwaz.com.eg/en/property-sales/6-bedroom-villa-for-sale-at-katameya-dunes-in-el-katameya-cairo-u955492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U961188,3 Bedroom Apartment for sale at Al Sharq Al Taamin,"EGP22,900,000","This property is a 190 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theAl Sharq Al Taaminproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP22,900,000 (EGP121,000/SqM).",3,2,190,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP121,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-al-sharq-al-taamin-in-the-5th-settlement-cairo-u961188,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U948162,3 Bedroom Apartment for sale at Zed East,"EGP59,500,000","This property is a 209 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theZed Eastproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP59,500,000 (EGP285,000/SqM).",3,3,209,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP285,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-zed-east-in-the-5th-settlement-cairo-u948162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U950528,3 Bedroom Apartment for sale at Hyde Park,"EGP40,600,000","This property is a 227 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this apartment for a base price of EGP40,600,000 (EGP179,000/SqM).",3,3,227,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP179,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u950528,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U953976,5 Bedroom Villa for sale at Riviera heights,"EGP91,600,000","This property is a 500 SqM villa with5 bedroomsand 5 bathrooms that is available for sale. It is part of theRiviera heightsproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP91,600,000 (EGP183,000/SqM).",5,5,500,Villa,"The 5th Settlement, Cairo","EGP183,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-riviera-heights-in-the-5th-settlement-cairo-u953976,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U5362053,4 Bedroom Condo for sale at Katameya Dunes,"EGP10,000,000","This property is a 250 SqM condo with4 bedroomsand 4 bathrooms that is available for sale. It is part of theKatameya Dunesproject in El Katameya, Cairo. You can buy this condo for a base price of EGP10,000,000 (EGP40,000/SqM).",4,4,250,Condo,"El Katameya, New Cairo City,Cairo","EGP40,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-condo-for-sale-at-katameya-dunes-in-el-katameya-cairo-u5362053,mawgood,N/A,mawgood,N/A,N/A,N/A,mawgood,N/A
U924168,3 Bedroom Apartment for sale at Hyde Park,"EGP48,500,000","This property is a 216 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this apartment for a base price of EGP48,500,000 (EGP225,000/SqM).",3,3,216,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP225,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u924168,N/A,N/A,N/A,N/A,mawgood,N/A,N/A,mawgood
U951076,4 Bedroom Villa for sale at Villette,"EGP144,000,000","This property is a 600 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theVilletteproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP144,000,000 (EGP240,000/SqM).",4,4,600,Villa,"The 5th Settlement, Cairo","EGP240,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-villette-in-the-5th-settlement-cairo-u951076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U923012,5 Bedroom Villa for sale at Seasons Residence,"EGP216,000,000","This property is a 800 SqM villa with5 bedroomsand 6 bathrooms that is available for sale. It is part of theSeasons Residenceproject in Ext North Inves Area, Cairo. You can buy this villa for a base price of EGP216,000,000 (EGP270,000/SqM).",5,6,800,Villa,"Ext North Inves Area, Cairo","EGP270,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-seasons-residence-in-ext-north-inves-area-cairo-u923012,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U964608,3 Bedroom Townhouse for sale at Taj City,"EGP64,300,000","This property is a 300 SqM townhouse with3 bedroomsand 4 bathrooms that is available for sale. It is part of theTaj Cityproject in The 5th Settlement, Cairo and it is scheduled for completion in May 2029. You can buy this townhouse for a base price of EGP64,300,000 (EGP214,000/SqM).",3,4,300,Townhouse,"The 5th Settlement, Cairo","EGP214,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-townhouse-for-sale-at-taj-city-in-the-5th-settlement-cairo-u964608,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U926590,2 Bedroom Apartment for sale at Lake View Residence,"EGP33,700,000","This property is a 157 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theLake View Residenceproject in The 5th Settlement, Cairo and was completed in Jan 2023. You can buy this apartment for a base price of EGP33,700,000 (EGP215,000/SqM).",2,2,157,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP215,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-lake-view-residence-in-the-5th-settlement-cairo-u926590,mawgood,N/A,N/A,mawgood,mawgood,N/A,N/A,mawgood
U953796,5 Bedroom Villa for sale at Lake View,"EGP262,000,000","This property is a 635 SqM villa with5 bedroomsand 6 bathrooms that is available for sale. It is part of theLake Viewproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP262,000,000 (EGP412,000/SqM).",5,6,635,Villa,"The 5th Settlement, Cairo","EGP412,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-lake-view-in-the-5th-settlement-cairo-u953796,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U924668,2 Bedroom Apartment for sale at Mountain View Hyde Park,"EGP22,600,000","This property is a 140 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theMountain View Hyde Parkproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP22,600,000 (EGP161,000/SqM).",2,2,140,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP161,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-mountain-view-hyde-park-in-the-5th-settlement-cairo-u924668,N/A,N/A,N/A,N/A,mawgood,N/A,N/A,N/A
U952062,5 Bedroom Villa for sale at Katameya Dunes,"EGP236,000,000","This property is a 1,080 SqM villa with5 bedroomsand 5 bathrooms that is available for sale. It is part of theKatameya Dunesproject in El Katameya, Cairo. You can buy this villa for a base price of EGP236,000,000 (EGP218,000/SqM).",5,5,1080,Villa,"El Katameya, Cairo","EGP218,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-katameya-dunes-in-el-katameya-cairo-u952062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U962746,2 Bedroom Apartment for sale at Mountain View Hyde Park,"EGP21,600,000","This property is a 133 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theMountain View Hyde Parkproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP21,600,000 (EGP162,000/SqM).",2,2,133,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP162,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-mountain-view-hyde-park-in-the-5th-settlement-cairo-u962746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U922786,3 Bedroom Penthouse for sale at Regents Park,"EGP28,700,000","This property is a 210 SqM penthouse with3 bedroomsand 2 bathrooms that is available for sale. It is part of theRegents Parkproject in Al Andalus District, Cairo. You can buy this penthouse for a base price of EGP28,700,000 (EGP136,000/SqM).",3,2,210,Penthouse,"Al Andalus District, New Cairo City,Cairo","EGP136,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-penthouse-for-sale-at-regents-park-in-al-andalus-district-cairo-u922786,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U958574,4 Bedroom Villa for sale at Layan Residence,"EGP82,400,000","This property is a 474 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theLayan Residenceproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP82,400,000 (EGP174,000/SqM).",4,4,474,Villa,"The 5th Settlement, Cairo","EGP174,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-layan-residence-in-the-5th-settlement-cairo-u958574,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U923976,4 Bedroom Townhouse for sale at Palm Hills New Cairo,"EGP68,400,000","This property is a 270 SqM townhouse with4 bedroomsand 5 bathrooms that is available for sale. It is part of thePalm Hills New Cairoproject in The 5th Settlement, Cairo. You can buy this townhouse for a base price of EGP68,400,000 (EGP253,000/SqM).",4,5,270,Townhouse,"The 5th Settlement, Cairo","EGP253,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-townhouse-for-sale-at-palm-hills-new-cairo-in-the-5th-settlement-cairo-u923976,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U924860,3 Bedroom Apartment for sale at Fifth Square,"EGP23,600,000","This property is a 146 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theFifth Squareproject in North Investors Area, Cairo. You can buy this apartment for a base price of EGP23,600,000 (EGP161,000/SqM).",3,3,146,Apartment,"North Investors Area, New Cairo City,Cairo","EGP161,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-fifth-square-in-north-investors-area-cairo-u924860,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood,mawgood
U939754,4 Bedroom Villa for sale at Village Gardens Katameya,"EGP60,200,000","This property is a 350 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theVillage Gardens Katameyaproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP60,200,000 (EGP172,000/SqM).",4,4,350,Villa,"The 5th Settlement, Cairo","EGP172,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-village-gardens-katameya-in-the-5th-settlement-cairo-u939754,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U942840,3 Bedroom Apartment for sale at Midtown Condo,"EGP14,900,000","This property is a 170 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMidtown Condoproject in New Capital Compounds, Cairo. You can buy this apartment for a base price of EGP14,900,000 (EGP87,700/SqM).",3,3,170,Apartment,"New Capital Compounds, New Capital City,Cairo","EGP87,700",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-midtown-condo-in-new-capital-compounds-cairo-u942840,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U943430,2 Bedroom Apartment for sale at Aurora,"EGP51,000,000","This property is a 180 SqM apartment with2 bedroomsand 3 bathrooms that is available for sale. It is part of theAuroraproject in Uptown Cairo, Cairo. You can buy this apartment for a base price of EGP51,000,000 (EGP283,000/SqM).",2,3,180,Apartment,"Uptown Cairo, Mokattam,Cairo","EGP283,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-aurora-in-uptown-cairo-cairo-u943430,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U928760,3 Bedroom Apartment for sale at The Square,"EGP22,200,000","This property is a 175 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theThe Squareproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP22,200,000 (EGP127,000/SqM).",3,3,175,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP127,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-the-square-in-the-5th-settlement-cairo-u928760,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U924078,3 Bedroom Apartment for sale at The Square,"EGP22,200,000","This property is a 175 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theThe Squareproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP22,200,000 (EGP127,000/SqM).",3,3,175,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP127,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-the-square-in-the-5th-settlement-cairo-u924078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U949134,2 Bedroom Apartment for sale at Eastown,"EGP26,800,000","This property is a 125 SqM apartment with2 bedroomsand 3 bathrooms that is available for sale. It is part of theEastownproject in The 5th Settlement, Cairo and was completed in Dec 2020. You can buy this apartment for a base price of EGP26,800,000 (EGP215,000/SqM).",2,3,125,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP215,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-eastown-in-the-5th-settlement-cairo-u949134,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mawgood
U948074,3 Bedroom Apartment for sale at The Address East,"EGP50,200,000","This property is a 210 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theThe Address Eastproject in The 5th Settlement, Cairo and was completed in Apr 2024. You can buy this apartment for a base price of EGP50,200,000 (EGP239,000/SqM).",3,3,210,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP239,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-the-address-east-in-the-5th-settlement-cairo-u948074,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U926872,2 Bedroom Apartment for sale at Lake View Residence,"EGP23,800,000","This property is a 122 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theLake View Residenceproject in The 5th Settlement, Cairo and was completed in Jan 2023. You can buy this apartment for a base price of EGP23,800,000 (EGP195,000/SqM).",2,2,122,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP195,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-lake-view-residence-in-the-5th-settlement-cairo-u926872,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U937370,3 Bedroom Apartment for sale at Mountain View Hyde Park,"EGP25,500,000","This property is a 160 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theMountain View Hyde Parkproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP25,500,000 (EGP159,000/SqM).",3,2,160,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP159,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mountain-view-hyde-park-in-the-5th-settlement-cairo-u937370,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U937064,3 Bedroom Apartment for sale at Mountain View Hyde Park,"EGP25,500,000","This property is a 160 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theMountain View Hyde Parkproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP25,500,000 (EGP159,000/SqM).",3,2,160,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP159,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mountain-view-hyde-park-in-the-5th-settlement-cairo-u937064,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U937276,3 Bedroom Apartment for sale at Mountain View Hyde Park,"EGP25,500,000","This property is a 160 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theMountain View Hyde Parkproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP25,500,000 (EGP159,000/SqM).",3,2,160,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP159,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mountain-view-hyde-park-in-the-5th-settlement-cairo-u937276,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
